Region,Date(NZST),Time(NZST),Tair(C),Twet(C),RH(%),Tdew(C),
Canterbury,"2019,May,15","09,00",11.6,8.1,59.0,3.9,
Canterbury,"2019,May,15","09,00",5.5,4.5,84.4,3.1,
Canterbury,"2019,May,15","09,00",15.1,9.7,45.0,3.3,
Canterbury,"2019,May,15","09,00",9.6,9.4,97.3,9.2,
Canterbury,"2019,May,15","09,00",10.4,9.9,94.0,9.5,
Canterbury,"2019,May,15","09,00",11.6,9.4,73.0,6.9,
Canterbury,"2019,May,15","09,00",11.7,8.8,65.0,5.4,
Canterbury,"2019,May,15","09,00",11.2,9.3,76.0,7.1,
Canterbury,"2019,May,15","09,00",5.2,5.2,100.0,5.2,
Canterbury,"2019,May,15","09,00",15.4,9.3,39.0,1.5,
Canterbury,"2019,May,15","09,00",10.4,7.8,67.0,4.6,
Canterbury,"2019,May,16","09,00",10.7,6.8,52.0,1.3,
Canterbury,"2019,May,16","09,00",7.0,6.5,92.6,5.9,
Canterbury,"2019,May,16","09,00",14.2,8.6,41.0,1.2,
Canterbury,"2019,May,16","09,00",7.5,7.4,98.5,7.3,
Canterbury,"2019,May,16","09,00",8.2,7.7,93.0,7.2,
Canterbury,"2019,May,16","09,00",11.5,7.6,54.0,2.5,
Canterbury,"2019,May,16","09,00",12.6,7.6,44.0,0.7,
Canterbury,"2019,May,16","09,00",8.4,7.5,87.0,6.4,
Canterbury,"2019,May,16","09,00",7.1,7.1,100.0,7.1,
Canterbury,"2019,May,16","09,00",13.7,8.0,39.0,0.0,
Canterbury,"2019,May,16","09,00",6.7,4.9,74.0,2.4,
Canterbury,"2019,May,17","09,00",6.3,4.6,75.0,2.2,
Canterbury,"2019,May,17","09,00",1.0,0.5,90.4,-0.4,
Canterbury,"2019,May,17","09,00",4.7,2.9,71.0,-0.1,
Canterbury,"2019,May,17","09,00",2.7,2.2,91.1,1.4,
Canterbury,"2019,May,17","09,00",4.9,3.2,73.0,0.5,
Canterbury,"2019,May,17","09,00",7.2,4.3,59.0,-0.2,
Canterbury,"2019,May,17","09,00",-0.3,-0.5,96.0,-0.8,
Canterbury,"2019,May,17","09,00",4.2,2.9,79.0,0.9,
Canterbury,"2019,May,17","09,00",3.9,2.7,80.0,0.8,
Canterbury,"2019,May,17","09,00",2.7,1.4,77.0,-0.9,
Canterbury,"2019,May,17","09,00",1.7,0.8,84.0,-0.7,
Canterbury,"2019,May,18","09,00",6.8,4.7,69.0,1.5,
Canterbury,"2019,May,18","09,00",7.5,6.5,85.7,5.3,
Canterbury,"2019,May,18","09,00",12.0,8.5,59.0,4.3,
Canterbury,"2019,May,18","09,00",4.7,4.0,88.7,3.0,
Canterbury,"2019,May,18","09,00",3.0,2.6,92.0,1.8,
Canterbury,"2019,May,18","09,00",8.1,5.6,66.0,2.2,
Canterbury,"2019,May,18","09,00",0.7,0.6,97.0,0.3,
Canterbury,"2019,May,18","09,00",7.2,5.8,79.0,3.8,
Canterbury,"2019,May,18","09,00",0.7,0.7,99.0,0.6,
Canterbury,"2019,May,18","09,00",12.9,8.3,49.0,2.5,
Canterbury,"2019,May,18","09,00",11.4,8.5,65.0,5.1,
Canterbury,"2019,May,19","09,00",10.2,7.5,66.0,4.2,
Canterbury,"2019,May,19","09,00",6.5,5.1,79.2,3.2,
Canterbury,"2019,May,19","09,00",12.8,9.8,66.0,6.6,
Canterbury,"2019,May,19","09,00",11.9,8.1,55.7,3.3,
Canterbury,"2019,May,19","09,00",11.7,8.9,67.0,5.8,
Canterbury,"2019,May,19","09,00",11.1,8.3,66.0,5.0,
Canterbury,"2019,May,19","09,00",8.4,6.1,69.0,3.1,
Canterbury,"2019,May,19","09,00",11.2,9.1,74.0,6.8,
Canterbury,"2019,May,19","09,00",10.6,8.6,75.0,6.4,
Canterbury,"2019,May,19","09,00",11.6,8.9,67.0,5.7,
Canterbury,"2019,May,19","09,00",8.9,7.7,84.0,6.4,
Canterbury,"2019,May,20","09,00",5.5,4.2,80.0,2.4,
Canterbury,"2019,May,20","09,00",1.5,1.4,98.1,1.2,
Canterbury,"2019,May,20","09,00",4.5,3.3,81.0,1.5,
Canterbury,"2019,May,20","09,00",3.5,3.1,93.1,2.5,
Canterbury,"2019,May,20","09,00",3.7,3.5,97.0,3.3,
Canterbury,"2019,May,20","09,00",9.5,6.9,66.0,3.5,
Canterbury,"2019,May,20","09,00",-0.2,-0.4,96.0,-0.7,
Canterbury,"2019,May,20","09,00",2.5,2.3,96.0,1.9,
Canterbury,"2019,May,20","09,00",1.4,1.4,100.0,1.4,
Canterbury,"2019,May,20","09,00",6.3,4.2,68.0,0.9,
Canterbury,"2019,May,20","09,00",4.8,3.9,85.0,2.5,
Canterbury,"2019,May,21","09,00",7.0,6.2,88.0,5.2,
Canterbury,"2019,May,21","09,00",0.0,0.0,100.0,0.0,
Canterbury,"2019,May,21","09,00",3.0,2.6,92.0,1.8,
Canterbury,"2019,May,21","09,00",5.5,5.2,95.3,4.8,
Canterbury,"2019,May,21","09,00",5.9,5.3,90.0,4.4,
Canterbury,"2019,May,21","09,00",9.9,8.5,82.0,7.0,
Canterbury,"2019,May,21","09,00",-1.3,-1.4,97.0,-1.7,
Canterbury,"2019,May,21","09,00",8.8,7.9,87.0,6.8,
Canterbury,"2019,May,21","09,00",2.2,2.2,100.0,2.2,
Canterbury,"2019,May,21","09,00",2.6,2.0,89.0,1.0,
Canterbury,"2019,May,21","09,00",1.9,1.6,94.0,1.1,
Canterbury,"2019,May,22","09,00",6.4,5.9,93.0,5.4,
Canterbury,"2019,May,22","09,00",3.0,1.9,80.9,0.0,
Canterbury,"2019,May,22","09,00",3.7,3.2,92.0,2.5,
Canterbury,"2019,May,22","09,00",5.8,5.7,98.4,5.6,
Canterbury,"2019,May,22","09,00",6.0,5.8,97.0,5.6,
Canterbury,"2019,May,22","09,00",9.2,8.8,94.0,8.3,
Canterbury,"2019,May,22","09,00",1.4,1.1,95.0,0.7,
Canterbury,"2019,May,22","09,00",6.4,6.2,97.0,6.0,
Canterbury,"2019,May,22","09,00",5.9,5.9,100.0,5.9,
Canterbury,"2019,May,22","09,00",3.8,3.6,97.0,3.4,
Canterbury,"2019,May,22","09,00",4.2,4.2,100.0,4.2,
Canterbury,"2019,May,23","09,00",7.6,6.3,82.0,4.7,
Canterbury,"2019,May,23","09,00",1.9,1.9,100.0,1.9,
Canterbury,"2019,May,23","09,00",7.2,6.5,89.0,5.5,
Canterbury,"2019,May,23","09,00",8.1,8.0,98.6,7.9,
Canterbury,"2019,May,23","09,00",8.1,8.1,100.0,8.1,
Canterbury,"2019,May,23","09,00",9.9,7.8,73.0,5.3,
Canterbury,"2019,May,23","09,00",1.4,1.3,97.0,1.0,
Canterbury,"2019,May,23","09,00",8.0,8.0,100.0,8.0,
Canterbury,"2019,May,23","09,00",5.8,5.8,100.0,5.8,
Canterbury,"2019,May,23","09,00",5.4,4.6,87.0,3.4,
Canterbury,"2019,May,23","09,00",5.0,4.7,95.0,4.3,
Canterbury,"2019,May,24","09,00",7.3,6.8,92.0,6.1,
Canterbury,"2019,May,24","09,00",0.0,0.0,100.0,0.0,
Canterbury,"2019,May,24","09,00",1.3,0.9,92.0,0.1,
Canterbury,"2019,May,24","09,00",7.0,7.0,100.0,7.0,
Canterbury,"2019,May,24","09,00",6.8,6.7,99.0,6.7,
Canterbury,"2019,May,24","09,00",10.6,9.6,87.0,8.5,
Canterbury,"2019,May,24","09,00",-1.0,-1.1,97.0,-1.4,
Canterbury,"2019,May,24","09,00",8.2,8.2,100.0,8.2,
Canterbury,"2019,May,24","09,00",2.2,2.2,100.0,2.2,
Canterbury,"2019,May,24","09,00",4.5,3.6,85.0,2.2,
Canterbury,"2019,May,24","09,00",3.0,2.7,95.0,2.3,
Canterbury,"2019,May,25","09,00",3.3,3.0,94.0,2.4,
Canterbury,"2019,May,25","09,00",7.0,6.0,85.4,4.7,
Canterbury,"2019,May,25","09,00",2.4,1.7,88.0,0.6,
Canterbury,"2019,May,25","09,00",6.5,6.5,100.0,6.5,
Canterbury,"2019,May,25","09,00",6.3,6.3,100.0,6.3,
Canterbury,"2019,May,25","09,00",4.0,4.0,100.0,4.0,
Canterbury,"2019,May,25","09,00",-0.1,-0.3,96.0,-0.6,
Canterbury,"2019,May,25","09,00",3.4,3.4,100.0,3.4,
Canterbury,"2019,May,25","09,00",0.2,0.2,100.0,0.2,
Canterbury,"2019,May,25","09,00",8.5,6.1,68.0,3.0,
Canterbury,"2019,May,25","09,00",5.1,4.2,86.0,3.0,
Canterbury,"2019,May,26","09,00",14.1,9.9,55.0,5.2,
Canterbury,"2019,May,26","09,00",8.5,7.0,79.5,5.2,
Canterbury,"2019,May,26","09,00",14.3,10.3,57.0,5.9,
Canterbury,"2019,May,26","09,00",7.7,7.5,97.1,7.3,
Canterbury,"2019,May,26","09,00",8.1,8.1,100.0,8.1,
Canterbury,"2019,May,26","09,00",17.4,11.3,43.0,4.7,
Canterbury,"2019,May,26","09,00",3.9,3.6,94.0,3.0,
Canterbury,"2019,May,26","09,00",10.0,8.8,84.0,7.4,
Canterbury,"2019,May,26","09,00",2.7,2.7,100.0,2.7,
Canterbury,"2019,May,26","09,00",16.7,10.8,43.0,4.1,
Canterbury,"2019,May,26","09,00",13.4,9.9,61.0,6.1,
Canterbury,"2019,May,27","09,00",15.6,10.9,52.0,5.8,
Canterbury,"2019,May,27","09,00",11.3,9.1,73.2,6.7,
Canterbury,"2019,May,27","09,00",15.0,10.3,51.0,5.0,
Canterbury,"2019,May,27","09,00",10.5,9.4,86.0,8.3,
Canterbury,"2019,May,27","09,00",10.8,9.3,81.0,7.7,
Canterbury,"2019,May,27","09,00",14.4,10.7,60.0,6.7,
Canterbury,"2019,May,27","09,00",14.5,9.7,50.0,4.2,
Canterbury,"2019,May,27","09,00",12.0,9.6,72.0,7.1,
Canterbury,"2019,May,27","09,00",13.0,10.1,67.0,7.0,
Canterbury,"2019,May,27","09,00",17.0,11.4,46.0,5.3,
Canterbury,"2019,May,27","09,00",16.0,11.2,52.0,6.2,
Canterbury,"2019,May,28","09,00",14.8,10.7,57.0,6.4,
Canterbury,"2019,May,28","09,00",9.4,9.4,100.0,9.4,
Canterbury,"2019,May,28","09,00",8.6,7.4,83.0,5.9,
Canterbury,"2019,May,28","09,00",12.2,11.0,85.6,9.9,
Canterbury,"2019,May,28","09,00",13.0,10.9,76.0,8.9,
Canterbury,"2019,May,28","09,00",13.5,10.8,70.0,8.2,
Canterbury,"2019,May,28","09,00",8.5,8.0,93.0,7.4,
Canterbury,"2019,May,28","09,00",13.2,10.7,72.0,8.3,
Canterbury,"2019,May,28","09,00",14.1,10.8,64.0,7.4,
Canterbury,"2019,May,28","09,00",12.5,9.7,67.0,6.6,
Canterbury,"2019,May,28","09,00",14.4,11.3,66.0,8.1,
Canterbury,"2019,May,29","09,00",8.1,7.5,92.0,6.9,
Canterbury,"2019,May,29","09,00",9.0,7.5,79.9,5.7,
Canterbury,"2019,May,29","09,00",12.8,8.6,53.0,3.5,
Canterbury,"2019,May,29","09,00",8.5,8.5,100.0,8.5,
Canterbury,"2019,May,29","09,00",9.0,8.9,98.0,8.7,
Canterbury,"2019,May,29","09,00",12.0,10.3,80.0,8.7,
Canterbury,"2019,May,29","09,00",10.2,7.2,62.0,3.3,
Canterbury,"2019,May,29","09,00",9.9,9.5,94.0,9.0,
Canterbury,"2019,May,29","09,00",7.8,7.7,99.0,7.7,
Canterbury,"2019,May,29","09,00",8.2,6.2,73.0,3.7,
Canterbury,"2019,May,29","09,00",11.6,8.2,60.0,4.1,
Canterbury,"2019,May,30","09,00",17.6,11.8,46.0,5.9,
Canterbury,"2019,May,30","09,00",9.5,9.0,93.3,8.5,
Canterbury,"2019,May,30","09,00",17.3,11.1,42.0,4.3,
Canterbury,"2019,May,30","09,00",12.6,12.4,97.6,12.2,
Canterbury,"2019,May,30","09,00",18.2,12.0,43.0,5.5,
Canterbury,"2019,May,30","09,00",17.8,12.0,46.0,6.1,
Canterbury,"2019,May,30","09,00",11.9,9.6,72.0,7.0,
Canterbury,"2019,May,30","09,00",17.8,12.6,51.0,7.5,
Canterbury,"2019,May,30","09,00",18.5,11.8,40.0,4.7,
Canterbury,"2019,May,30","09,00",17.9,11.4,40.0,4.2,
Canterbury,"2019,May,30","09,00",13.4,11.1,74.0,8.9,
Canterbury,"2019,May,31","09,00",7.6,5.3,67.0,1.9,
Canterbury,"2019,May,31","09,00",4.5,4.5,100.0,4.5,
Canterbury,"2019,May,31","09,00",10.9,7.5,58.0,3.0,
Canterbury,"2019,May,31","09,00",6.1,5.4,89.3,4.5,
Canterbury,"2019,May,31","09,00",6.7,6.0,90.0,5.2,
Canterbury,"2019,May,31","09,00",10.5,6.6,52.0,1.1,
Canterbury,"2019,May,31","09,00",4.4,4.2,96.0,3.8,
Canterbury,"2019,May,31","09,00",4.4,4.2,97.0,4.0,
Canterbury,"2019,May,31","09,00",7.0,5.7,81.0,4.0,
Canterbury,"2019,May,31","09,00",10.4,6.8,55.0,1.8,
Canterbury,"2019,May,31","09,00",3.7,3.7,99.0,3.6,
Canterbury,"2019,Jun,01","09,00",6.6,5.9,89.0,4.9,
Canterbury,"2019,Jun,01","09,00",5.9,5.6,95.4,5.2,
Canterbury,"2019,Jun,01","09,00",1.0,0.7,94.2,0.2,
Canterbury,"2019,Jun,01","09,00",3.9,3.2,88.0,2.1,
Canterbury,"2019,Jun,01","09,00",7.1,7.1,100.0,7.1,
Canterbury,"2019,Jun,01","09,00",7.2,6.5,90.0,5.7,
Canterbury,"2019,Jun,01","09,00",6.9,6.1,88.0,5.1,
Canterbury,"2019,Jun,01","09,00",1.9,1.7,97.0,1.5,
Canterbury,"2019,Jun,01","09,00",7.5,7.0,93.0,6.5,
Canterbury,"2019,Jun,01","09,00",6.5,6.4,98.0,6.2,
Canterbury,"2019,Jun,01","09,00",3.4,2.6,86.0,1.3,
Canterbury,"2019,Jun,01","09,00",4.7,4.7,100.0,4.7,
Canterbury,"2019,Jun,02","09,00",5.7,4.3,78.0,2.2,
Canterbury,"2019,Jun,02","09,00",4.0,2.2,70.3,-0.9,
Canterbury,"2019,Jun,02","09,00",0.7,0.2,90.2,-0.7,
Canterbury,"2019,Jun,02","09,00",5.4,3.3,67.0,-0.2,
Canterbury,"2019,Jun,02","09,00",4.2,3.8,93.4,3.2,
Canterbury,"2019,Jun,02","09,00",4.1,3.3,86.0,2.0,
Canterbury,"2019,Jun,02","09,00",4.8,4.1,88.0,3.0,
Canterbury,"2019,Jun,02","09,00",1.9,1.6,95.0,1.2,
Canterbury,"2019,Jun,02","09,00",4.2,3.4,86.0,2.1,
Canterbury,"2019,Jun,02","09,00",4.8,3.1,73.0,0.4,
Canterbury,"2019,Jun,02","09,00",5.1,2.5,60.0,-2.0,
Canterbury,"2019,Jun,02","09,00",3.3,1.7,72.0,-1.2,
Canterbury,"2019,Jun,03","09,00",2.0,1.2,86.0,-0.1,
Canterbury,"2019,Jun,03","09,00",-2.9,-3.0,95.0,-3.6,
Canterbury,"2019,Jun,03","09,00",0.0,-0.8,85.0,-2.2,
Canterbury,"2019,Jun,03","09,00",0.6,0.6,100.0,0.6,
Canterbury,"2019,Jun,03","09,00",-0.1,-0.1,99.0,-0.2,
Canterbury,"2019,Jun,03","09,00",3.4,2.8,89.0,1.8,
Canterbury,"2019,Jun,03","09,00",-2.9,-3.0,96.0,-3.4,
Canterbury,"2019,Jun,03","09,00",0.2,-0.1,94.0,-0.6,
Canterbury,"2019,Jun,03","09,00",-0.9,-1.0,98.0,-1.2,
Canterbury,"2019,Jun,03","09,00",3.0,1.1,67.0,-2.5,
Canterbury,"2019,Jun,03","09,00",2.4,0.7,70.0,-2.5,
Canterbury,"2019,Jun,04","09,00",7.3,5.8,78.0,3.7,
Canterbury,"2019,Jun,04","09,00",5.1,5.0,98.4,4.9,
Canterbury,"2019,Jun,04","09,00",9.8,7.4,69.0,4.4,
Canterbury,"2019,Jun,04","09,00",7.4,6.9,92.8,6.3,
Canterbury,"2019,Jun,04","09,00",6.8,6.3,93.0,5.8,
Canterbury,"2019,Jun,04","09,00",8.1,6.5,78.0,4.5,
Canterbury,"2019,Jun,04","09,00",5.2,4.8,93.0,4.2,
Canterbury,"2019,Jun,04","09,00",8.3,7.4,88.0,6.4,
Canterbury,"2019,Jun,04","09,00",7.2,6.9,95.0,6.5,
Canterbury,"2019,Jun,04","09,00",7.4,6.6,89.0,5.7,
Canterbury,"2019,Jun,04","09,00",6.1,5.6,92.0,4.9,
Canterbury,"2019,Jun,05","09,00",1.4,1.0,93.0,0.4,
Canterbury,"2019,Jun,05","09,00",5.0,4.0,84.1,2.5,
Canterbury,"2019,Jun,05","09,00",4.8,4.3,92.0,3.6,
Canterbury,"2019,Jun,05","09,00",0.7,0.7,100.0,0.7,
Canterbury,"2019,Jun,05","09,00",0.2,0.2,100.0,0.2,
Canterbury,"2019,Jun,05","09,00",4.1,3.8,95.0,3.4,
Canterbury,"2019,Jun,05","09,00",-0.3,-0.5,96.0,-0.8,
Canterbury,"2019,Jun,05","09,00",-0.9,-1.0,98.0,-1.2,
Canterbury,"2019,Jun,05","09,00",-0.2,-0.2,100.0,-0.2,
Canterbury,"2019,Jun,05","09,00",1.2,0.7,90.0,-0.2,
Canterbury,"2019,Jun,05","09,00",-2.0,-2.3,91.0,-3.2,
Canterbury,"2019,Jun,06","09,00",4.4,1.8,58.0,-3.1,
Canterbury,"2019,Jun,06","09,00",3.5,0.5,50.2,-5.9,
Canterbury,"2019,Jun,06","09,00",-0.4,-1.1,86.0,-2.4,
Canterbury,"2019,Jun,06","09,00",3.0,2.8,96.5,2.5,
Canterbury,"2019,Jun,06","09,00",3.0,2.7,95.0,2.3,
Canterbury,"2019,Jun,06","09,00",6.6,4.0,62.0,-0.1,
Canterbury,"2019,Jun,06","09,00",-2.5,-2.6,95.0,-3.1,
Canterbury,"2019,Jun,06","09,00",2.8,1.6,79.0,-0.4,
Canterbury,"2019,Jun,06","09,00",-0.7,-0.7,99.0,-0.8,
Canterbury,"2019,Jun,06","09,00",2.0,0.4,70.0,-2.9,
Canterbury,"2019,Jun,06","09,00",0.9,-0.6,73.0,-3.3,
Canterbury,"2019,Jun,07","09,00",6.3,5.2,84.0,3.8,
Canterbury,"2019,Jun,07","09,00",4.9,3.9,84.0,2.4,
Canterbury,"2019,Jun,07","09,00",0.0,-0.5,90.1,-1.4,
Canterbury,"2019,Jun,07","09,00",8.6,5.3,56.0,0.3,
Canterbury,"2019,Jun,07","09,00",7.6,5.1,65.0,1.5,
Canterbury,"2019,Jun,07","09,00",7.2,4.8,66.0,1.3,
Canterbury,"2019,Jun,07","09,00",7.4,5.6,74.0,3.1,
Canterbury,"2019,Jun,07","09,00",2.0,1.6,93.0,1.0,
Canterbury,"2019,Jun,07","09,00",6.8,4.9,72.0,2.1,
Canterbury,"2019,Jun,07","09,00",7.0,4.6,66.0,1.1,
Canterbury,"2019,Jun,07","09,00",7.4,4.5,59.0,-0.1,
Canterbury,"2019,Jun,07","09,00",3.9,2.7,80.0,0.8,
Canterbury,"2019,Jun,08","09,00",8.3,6.4,74.0,4.0,
Canterbury,"2019,Jun,08","09,00",10.8,9.1,78.7,7.3,
Canterbury,"2019,Jun,08","09,00",8.9,6.6,69.4,3.6,
Canterbury,"2019,Jun,08","09,00",12.3,8.3,54.0,3.3,
Canterbury,"2019,Jun,08","09,00",11.4,9.0,70.9,6.3,
Canterbury,"2019,Jun,08","09,00",11.5,8.5,64.0,4.9,
Canterbury,"2019,Jun,08","09,00",9.5,7.5,74.0,5.1,
Canterbury,"2019,Jun,08","09,00",5.8,5.0,88.0,4.0,
Canterbury,"2019,Jun,08","09,00",11.2,8.7,69.0,5.7,
Canterbury,"2019,Jun,08","09,00",11.3,8.7,68.0,5.6,
Canterbury,"2019,Jun,08","09,00",10.8,7.6,61.0,3.6,
Canterbury,"2019,Jun,08","09,00",9.8,7.4,69.0,4.4,
Canterbury,"2019,Jun,09","09,00",3.4,2.5,84.0,1.0,
Canterbury,"2019,Jun,09","09,00",1.5,1.3,96.2,1.0,
Canterbury,"2019,Jun,09","09,00",-0.3,-1.5,75.8,-4.0,
Canterbury,"2019,Jun,09","09,00",1.0,0.1,82.0,-1.7,
Canterbury,"2019,Jun,09","09,00",1.5,1.4,98.1,1.2,
Canterbury,"2019,Jun,09","09,00",1.2,1.1,97.0,0.8,
Canterbury,"2019,Jun,09","09,00",6.6,4.8,74.0,2.3,
Canterbury,"2019,Jun,09","09,00",-2.7,-2.8,95.0,-3.3,
Canterbury,"2019,Jun,09","09,00",2.6,1.7,83.0,0.0,
Canterbury,"2019,Jun,09","09,00",1.4,1.0,92.0,0.3,
Canterbury,"2019,Jun,09","09,00",3.1,1.7,75.0,-0.9,
Canterbury,"2019,Jun,09","09,00",2.1,1.3,85.0,-0.1,
Canterbury,"2019,Jun,10","09,00",7.8,4.7,57.0,-0.2,
Canterbury,"2019,Jun,10","09,00",8.5,8.5,100.0,8.5,
Canterbury,"2019,Jun,10","09,00",7.0,5.8,82.5,4.2,
Canterbury,"2019,Jun,10","09,00",8.2,5.8,67.0,2.5,
Canterbury,"2019,Jun,10","09,00",7.5,2.0,25.7,-10.9,
Canterbury,"2019,Jun,10","09,00",6.9,6.1,88.0,5.1,
Canterbury,"2019,Jun,10","09,00",8.5,6.4,71.0,3.6,
Canterbury,"2019,Jun,10","09,00",4.7,4.1,90.0,3.2,
Canterbury,"2019,Jun,10","09,00",6.1,5.3,88.0,4.3,
Canterbury,"2019,Jun,10","09,00",4.0,3.8,97.0,3.6,
Canterbury,"2019,Jun,10","09,00",10.8,7.1,55.0,2.1,
Canterbury,"2019,Jun,10","09,00",6.3,5.0,80.0,3.1,
Canterbury,"2019,Jun,11","09,00",9.3,8.1,84.0,6.7,
Canterbury,"2019,Jun,11","09,00",6.0,6.0,100.0,6.0,
Canterbury,"2019,Jun,11","09,00",7.0,5.6,79.6,3.7,
Canterbury,"2019,Jun,11","09,00",3.0,2.6,92.0,1.8,
Canterbury,"2019,Jun,11","09,00",7.9,7.8,98.6,7.7,
Canterbury,"2019,Jun,11","09,00",7.6,7.4,97.0,7.2,
Canterbury,"2019,Jun,11","09,00",9.3,8.3,86.0,7.1,
Canterbury,"2019,Jun,11","09,00",1.3,1.1,96.0,0.7,
Canterbury,"2019,Jun,11","09,00",8.4,8.1,95.0,7.7,
Canterbury,"2019,Jun,11","09,00",3.7,3.7,100.0,3.7,
Canterbury,"2019,Jun,11","09,00",12.4,9.2,63.0,5.6,
Canterbury,"2019,Jun,11","09,00",5.8,5.6,96.0,5.2,
Canterbury,"2019,Jun,12","09,00",10.4,8.2,72.0,5.6,
Canterbury,"2019,Jun,12","09,00",7.5,7.3,97.1,7.1,
Canterbury,"2019,Jun,12","09,00",7.0,6.5,92.6,5.9,
Canterbury,"2019,Jun,12","09,00",7.3,6.4,87.0,5.3,
Canterbury,"2019,Jun,12","09,00",10.1,9.6,93.5,9.1,
Canterbury,"2019,Jun,12","09,00",10.3,9.2,86.0,8.1,
Canterbury,"2019,Jun,12","09,00",10.8,8.9,76.0,6.8,
Canterbury,"2019,Jun,12","09,00",5.4,5.1,95.0,4.7,
Canterbury,"2019,Jun,12","09,00",7.8,7.2,92.0,6.6,
Canterbury,"2019,Jun,12","09,00",7.5,7.4,99.0,7.4,
Canterbury,"2019,Jun,12","09,00",10.4,8.4,75.0,6.2,
Canterbury,"2019,Jun,12","09,00",7.7,6.7,86.0,5.5,
Canterbury,"2019,Jun,13","09,00",8.6,8.1,93.0,7.5,
Canterbury,"2019,Jun,13","09,00",8.5,8.5,100.0,8.5,
Canterbury,"2019,Jun,13","09,00",6.0,6.0,100.0,6.0,
Canterbury,"2019,Jun,13","09,00",10.1,9.0,86.0,7.9,
Canterbury,"2019,Jun,13","09,00",9.8,9.4,94.7,9.0,
Canterbury,"2019,Jun,13","09,00",9.4,9.2,97.0,9.0,
Canterbury,"2019,Jun,13","09,00",8.8,8.7,98.0,8.5,
Canterbury,"2019,Jun,13","09,00",6.7,6.4,96.0,6.1,
Canterbury,"2019,Jun,13","09,00",9.2,9.1,98.0,8.9,
Canterbury,"2019,Jun,13","09,00",9.0,8.9,98.0,8.7,
Canterbury,"2019,Jun,13","09,00",7.8,7.3,93.0,6.7,
Canterbury,"2019,Jun,13","09,00",7.9,7.6,96.0,7.3,
Canterbury,"2019,Jun,14","09,00",13.1,11.7,84.0,10.5,
Canterbury,"2019,Jun,14","09,00",6.5,6.4,98.5,6.3,
Canterbury,"2019,Jun,14","09,00",2.5,1.5,82.2,-0.2,
Canterbury,"2019,Jun,14","09,00",6.8,6.3,92.0,5.6,
Canterbury,"2019,Jun,14","09,00",11.0,10.9,98.7,10.8,
Canterbury,"2019,Jun,14","09,00",10.6,10.5,99.0,10.5,
Canterbury,"2019,Jun,14","09,00",10.6,10.5,99.0,10.5,
Canterbury,"2019,Jun,14","09,00",3.3,3.2,98.0,3.0,
Canterbury,"2019,Jun,14","09,00",10.7,10.6,99.0,10.6,
Canterbury,"2019,Jun,14","09,00",8.8,8.4,95.0,8.1,
Canterbury,"2019,Jun,14","09,00",9.0,7.8,84.0,6.5,
Canterbury,"2019,Jun,14","09,00",5.1,5.0,99.0,5.0,
Canterbury,"2019,Jun,15","09,00",9.4,9.0,94.0,8.5,
Canterbury,"2019,Jun,15","09,00",9.7,9.6,98.7,9.5,
Canterbury,"2019,Jun,15","09,00",7.1,7.1,100.0,7.1,
Canterbury,"2019,Jun,15","09,00",10.0,8.6,82.0,7.1,
Canterbury,"2019,Jun,15","09,00",9.9,9.6,96.0,9.3,
Canterbury,"2019,Jun,15","09,00",9.8,9.7,98.0,9.5,
Canterbury,"2019,Jun,15","09,00",9.2,9.1,99.0,9.1,
Canterbury,"2019,Jun,15","09,00",6.7,6.6,98.0,6.4,
Canterbury,"2019,Jun,15","09,00",10.0,9.7,96.0,9.4,
Canterbury,"2019,Jun,15","09,00",9.9,9.3,92.0,8.7,
Canterbury,"2019,Jun,15","09,00",10.4,9.1,83.0,7.6,
Canterbury,"2019,Jun,15","09,00",9.3,9.2,98.0,9.0,
Canterbury,"2019,Jun,16","09,00",3.8,3.6,96.0,3.2,
Canterbury,"2019,Jun,16","09,00",4.4,4.1,95.1,3.7,
Canterbury,"2019,Jun,16","09,00",5.0,4.5,92.0,3.8,
Canterbury,"2019,Jun,16","09,00",1.7,1.3,92.0,0.6,
Canterbury,"2019,Jun,16","09,00",5.4,5.4,100.0,5.4,
Canterbury,"2019,Jun,16","09,00",5.4,5.4,100.0,5.4,
Canterbury,"2019,Jun,16","09,00",5.7,5.5,96.0,5.1,
Canterbury,"2019,Jun,16","09,00",0.2,0.1,97.0,-0.2,
Canterbury,"2019,Jun,16","09,00",3.6,3.6,100.0,3.6,
Canterbury,"2019,Jun,16","09,00",1.9,1.9,100.0,1.9,
Canterbury,"2019,Jun,16","09,00",4.4,3.6,87.0,2.4,
Canterbury,"2019,Jun,16","09,00",3.7,3.7,100.0,3.7,
Canterbury,"2019,Jun,17","09,00",3.3,2.4,85.0,1.0,
Canterbury,"2019,Jun,17","09,00",0.5,0.2,94.1,-0.3,
Canterbury,"2019,Jun,17","09,00",2.5,2.2,94.6,1.7,
Canterbury,"2019,Jun,17","09,00",4.1,2.3,71.0,-0.7,
Canterbury,"2019,Jun,17","09,00",2.7,2.5,96.4,2.2,
Canterbury,"2019,Jun,17","09,00",2.5,2.4,98.0,2.2,
Canterbury,"2019,Jun,17","09,00",4.7,4.0,88.0,2.9,
Canterbury,"2019,Jun,17","09,00",-0.9,-1.1,94.0,-1.7,
Canterbury,"2019,Jun,17","09,00",1.3,1.0,95.0,0.6,
