agent_number,statistic,season,year,prop_missing,temperature,period_start,period_end,lat,lon,site,anomaly,reference_period
4241,Minimum,Winter,2016,0,3.3666666666666700,2016-06-01,2016-08-31,-41.299,173.226,Nelson,1.238888888888890,1961-1990
4326,Average,Autumn,2016,0,13.966666666666700,2016-03-01,2016-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Spring,2016,0,12.966666666666700,2016-09-01,2016-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Summer,2016,0,18.1,2015-12-01,2016-02-29,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Winter,2016,0,8.133333333333330,2016-06-01,2016-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Autumn,2016,0,20.3,2016-03-01,2016-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Spring,2016,0,18.366666666666700,2016-09-01,2016-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Summer,2016,0,24.366666666666700,2015-12-01,2016-02-29,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Winter,2016,0,13.966666666666700,2016-06-01,2016-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Autumn,2016,0,7.6000000000000000,2016-03-01,2016-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Spring,2016,0,7.566666666666670,2016-09-01,2016-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Summer,2016,0,11.766666666666700,2015-12-01,2016-02-29,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Winter,2016,0,2.3333333333333300,2016-06-01,2016-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4843,Average,Autumn,2016,0,13.3,2016-03-01,2016-05-31,-43.493,172.537,Christchurch,1.2355555555555600,1961-1990
4843,Average,Spring,2016,0,12.033333333333300,2016-09-01,2016-11-30,-43.493,172.537,Christchurch,0.3422222222222220,1961-1990
4843,Average,Summer,2016,0,17.066666666666700,2015-12-01,2016-02-29,-43.493,172.537,Christchurch,0.4855555555555530,1961-1990
4843,Average,Winter,2016,0,7,2016-06-01,2016-08-31,-43.493,172.537,Christchurch,0.666666666666667,1961-1990
4843,Maximum,Autumn,2016,0,19.233333333333300,2016-03-01,2016-05-31,-43.493,172.537,Christchurch,2.0577777777777800,1961-1990
4843,Maximum,Spring,2016,0,16.866666666666700,2016-09-01,2016-11-30,-43.493,172.537,Christchurch,-0.051111111111112000,1961-1990
4843,Maximum,Summer,2016,0,22.633333333333300,2015-12-01,2016-02-29,-43.493,172.537,Christchurch,0.9555555555555560,1961-1990
4843,Maximum,Winter,2016,0,12.766666666666700,2016-06-01,2016-08-31,-43.493,172.537,Christchurch,1.4188888888888900,1961-1990
4843,Minimum,Autumn,2016,0,7.4000000000000000,2016-03-01,2016-05-31,-43.493,172.537,Christchurch,0.448888888888888,1961-1990
4843,Minimum,Spring,2016,0,7.133333333333330,2016-09-01,2016-11-30,-43.493,172.537,Christchurch,0.6655555555555560,1961-1990
4843,Minimum,Summer,2016,0,11.6,2015-12-01,2016-02-29,-43.493,172.537,Christchurch,0.11666666666666500,1961-1990
4843,Minimum,Winter,2016,0,1.2,2016-06-01,2016-08-31,-43.493,172.537,Christchurch,-0.12222222222222200,1961-1990
4970,Average,Autumn,2016,0,10.466666666666700,2016-03-01,2016-05-31,-44.002,170.441,Lake Tekapo,0.7966666666666670,1961-1990
4970,Average,Spring,2016,0,9.1,2016-09-01,2016-11-30,-44.002,170.441,Lake Tekapo,-0.12528735632184000,1961-1990
4970,Average,Summer,2016,0,15.666666666666700,2015-12-01,2016-02-29,-44.002,170.441,Lake Tekapo,0.9428571428571430,1961-1990
4970,Average,Winter,2016,0,3.6333333333333300,2016-06-01,2016-08-31,-44.002,170.441,Lake Tekapo,0.8877777777777780,1961-1990
4970,Maximum,Autumn,2016,0,16.033333333333300,2016-03-01,2016-05-31,-44.002,170.441,Lake Tekapo,0.9855555555555570,1961-1990
4970,Maximum,Spring,2016,0,14.6,2016-09-01,2016-11-30,-44.002,170.441,Lake Tekapo,-0.13333333333333500,1961-1990
4970,Maximum,Summer,2016,0,22.4,2015-12-01,2016-02-29,-44.002,170.441,Lake Tekapo,1.5321428571428500,1961-1990
4970,Maximum,Winter,2016,0,8.366666666666670,2016-06-01,2016-08-31,-44.002,170.441,Lake Tekapo,1.1822222222222200,1961-1990
4970,Minimum,Autumn,2016,0,4.866666666666670,2016-03-01,2016-05-31,-44.002,170.441,Lake Tekapo,0.5611111111111110,1961-1990
4970,Minimum,Spring,2016,0,3.6,2016-09-01,2016-11-30,-44.002,170.441,Lake Tekapo,-0.10000000000000000,1961-1990
4970,Minimum,Summer,2016,0,8.966666666666670,2015-12-01,2016-02-29,-44.002,170.441,Lake Tekapo,0.35000000000000000,1961-1990
4970,Minimum,Winter,2016,0,-1.1333333333333300,2016-06-01,2016-08-31,-44.002,170.441,Lake Tekapo,0.5522222222222220,1961-1990
5086,Average,Autumn,2016,0,12.033333333333300,2016-03-01,2016-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Spring,2016,0,10.7,2016-09-01,2016-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Summer,2016,0,15.7,2015-12-01,2016-02-29,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Winter,2016,0,5.9,2016-06-01,2016-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Autumn,2016,0,18.033333333333300,2016-03-01,2016-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Spring,2016,0,15.766666666666700,2016-09-01,2016-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Summer,2016,0,21.266666666666700,2015-12-01,2016-02-29,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Winter,2016,0,12.066666666666700,2016-06-01,2016-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Autumn,2016,0,5.966666666666670,2016-03-01,2016-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Spring,2016,0,5.633333333333330,2016-09-01,2016-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Summer,2016,0,10.166666666666700,2015-12-01,2016-02-29,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Winter,2016,0,-0.26666666666666700,2016-06-01,2016-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5212,Average,Autumn,2016,0,11.266666666666700,2016-03-01,2016-05-31,-44.52612,169.88948,Tara Hills,1.8172413793103400,1961-1990
5212,Average,Spring,2016,0,10.4,2016-09-01,2016-11-30,-44.52612,169.88948,Tara Hills,0.9080459770114950,1961-1990
5212,Average,Summer,2016,0,16.866666666666700,2015-12-01,2016-02-29,-44.52612,169.88948,Tara Hills,1.461904761904760,1961-1990
5212,Average,Winter,2016,0,4.166666666666670,2016-06-01,2016-08-31,-44.52612,169.88948,Tara Hills,1.783908045977010,1961-1990
5212,Maximum,Autumn,2016,0,17.7,2016-03-01,2016-05-31,-44.52612,169.88948,Tara Hills,2.028735632183910,1961-1990
5212,Maximum,Spring,2016,0,16.666666666666700,2016-09-01,2016-11-30,-44.52612,169.88948,Tara Hills,0.6425287356321870,1961-1990
5212,Maximum,Summer,2016,0,24.033333333333300,2015-12-01,2016-02-29,-44.52612,169.88948,Tara Hills,1.6369047619047600,1961-1990
5212,Maximum,Winter,2016,0,9.566666666666670,2016-06-01,2016-08-31,-44.52612,169.88948,Tara Hills,1.703448275862070,1961-1990
5212,Minimum,Autumn,2016,0,4.9,2016-03-01,2016-05-31,-44.52612,169.88948,Tara Hills,1.6781609195402300,1961-1990
5212,Minimum,Spring,2016,0,4.2,2016-09-01,2016-11-30,-44.52612,169.88948,Tara Hills,1.2390804597701200,1961-1990
5212,Minimum,Summer,2016,0,9.666666666666670,2015-12-01,2016-02-29,-44.52612,169.88948,Tara Hills,1.2511904761904700,1961-1990
5212,Minimum,Winter,2016,0,-1.2,2016-06-01,2016-08-31,-44.52612,169.88948,Tara Hills,1.893103448275860,1961-1990
5451,Average,Autumn,2016,0,11.133333333333300,2016-03-01,2016-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Spring,2016,0,10.333333333333300,2016-09-01,2016-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Summer,2016,0,16.166666666666700,2015-12-01,2016-02-29,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Winter,2016,0,5.066666666666670,2016-06-01,2016-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Autumn,2016,0,16.46666666666670,2016-03-01,2016-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Spring,2016,0,15.866666666666700,2016-09-01,2016-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Summer,2016,0,22.600000000000000,2015-12-01,2016-02-29,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Winter,2016,0,10.133333333333300,2016-06-01,2016-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Autumn,2016,0,5.766666666666670,2016-03-01,2016-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Spring,2016,0,4.833333333333330,2016-09-01,2016-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Summer,2016,0,9.8,2015-12-01,2016-02-29,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Winter,2016,0,0,2016-06-01,2016-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5778,Average,Autumn,2016,0,11.166666666666700,2016-03-01,2016-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Spring,2016,0,10.6,2016-09-01,2016-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Summer,2016,0,14.6,2015-12-01,2016-02-29,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Winter,2016,0,6,2016-06-01,2016-08-31,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Autumn,2016,0,16.166666666666700,2016-03-01,2016-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Spring,2016,0,15.166666666666700,2016-09-01,2016-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Summer,2016,0,19.833333333333300,2015-12-01,2016-02-29,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Winter,2016,0,10.4,2016-06-01,2016-08-31,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Autumn,2016,0,6.2,2016-03-01,2016-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Spring,2016,0,6,2016-09-01,2016-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Summer,2016,0,9.366666666666670,2015-12-01,2016-02-29,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Winter,2016,0,1.6333333333333300,2016-06-01,2016-08-31,-46.115,168.887,Gore,NA,1961-1990
5814,Average,Autumn,2016,0,11.833333333333300,2016-03-01,2016-05-31,-46.41741,168.33052,Invercargill,1.6222222222222200,1961-1990
5814,Average,Spring,2016,0,10.733333333333300,2016-09-01,2016-11-30,-46.41741,168.33052,Invercargill,0.854444444444443,1961-1990
5814,Average,Summer,2016,0,14.166666666666700,2015-12-01,2016-02-29,-46.41741,168.33052,Invercargill,0.5966666666666660,1961-1990
5814,Average,Winter,2016,0,6.7,2016-06-01,2016-08-31,-46.41741,168.33052,Invercargill,0.9777777777777780,1961-1990
5814,Maximum,Autumn,2016,0,16.166666666666700,2016-03-01,2016-05-31,-46.41741,168.33052,Invercargill,1.43333333333333,1961-1990
5814,Maximum,Spring,2016,0,15.133333333333300,2016-09-01,2016-11-30,-46.41741,168.33052,Invercargill,0.6722222222222240,1961-1990
5814,Maximum,Summer,2016,0,18.6,2015-12-01,2016-02-29,-46.41741,168.33052,Invercargill,0.3588888888888920,1961-1990
5814,Maximum,Winter,2016,0,11.266666666666700,2016-06-01,2016-08-31,-46.41741,168.33052,Invercargill,1.1666666666666700,1961-1990
5814,Minimum,Autumn,2016,0,7.566666666666670,2016-03-01,2016-05-31,-46.41741,168.33052,Invercargill,1.8811111111111100,1961-1990
5814,Minimum,Spring,2016,0,6.333333333333330,2016-09-01,2016-11-30,-46.41741,168.33052,Invercargill,1.0277777777777800,1961-1990
5814,Minimum,Summer,2016,0,9.733333333333330,2015-12-01,2016-02-29,-46.41741,168.33052,Invercargill,0.8388888888888890,1961-1990
5814,Minimum,Winter,2016,0,2.066666666666670,2016-06-01,2016-08-31,-46.41741,168.33052,Invercargill,0.7177777777777780,1961-1990
1056,Average,Annual,2016,0,16.441666666666700,2016-01-01,2016-12-31,-35.183,173.926,Kerikeri,NA,1961-1990
1056,Maximum,Annual,2016,0,21.15833333333330,2016-01-01,2016-12-31,-35.183,173.926,Kerikeri,NA,1961-1990
1056,Minimum,Annual,2016,0,11.741666666666700,2016-01-01,2016-12-31,-35.183,173.926,Kerikeri,NA,1961-1990
1287,Average,Annual,2016,0,16.908333333333300,2016-01-01,2016-12-31,-35.769,174.364,Whangarei,NA,1961-1990
1287,Maximum,Annual,2016,0,20.85,2016-01-01,2016-12-31,-35.769,174.364,Whangarei,NA,1961-1990
1287,Minimum,Annual,2016,0,12.991666666666700,2016-01-01,2016-12-31,-35.769,174.364,Whangarei,NA,1961-1990
1400,Average,Annual,2016,0,16.558333333333300,2016-01-01,2016-12-31,-36.606,174.835,Whangaparaoa,NA,1961-1990
1400,Maximum,Annual,2016,0,19.59166666666670,2016-01-01,2016-12-31,-36.606,174.835,Whangaparaoa,NA,1961-1990
1400,Minimum,Annual,2016,0,13.525,2016-01-01,2016-12-31,-36.606,174.835,Whangaparaoa,NA,1961-1990
15752,Average,Annual,2016,0,11.783333333333300,2016-01-01,2016-12-31,-45.90129,170.5147,Dunedin,0.40277777777777900,1961-1990
15752,Maximum,Annual,2016,0,15.65,2016-01-01,2016-12-31,-45.90129,170.5147,Dunedin,0.5419444444444450,1961-1990
15752,Minimum,Annual,2016,0,7.925,2016-01-01,2016-12-31,-45.90129,170.5147,Dunedin,0.2691666666666660,1961-1990
1615,Average,Annual,2016,0,15.916666666666700,2016-01-01,2016-12-31,-37.673,176.196,Tauranga,1.14080459770115,1961-1990
1615,Maximum,Annual,2016,0,19.9,2016-01-01,2016-12-31,-37.673,176.196,Tauranga,0.8698275862068950,1961-1990
1615,Minimum,Annual,2016,0,11.958333333333300,2016-01-01,2016-12-31,-37.673,176.196,Tauranga,1.4641666666666700,1961-1990
1770,Average,Annual,2016,0,13.508333333333300,2016-01-01,2016-12-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Maximum,Annual,2016,0,17.825,2016-01-01,2016-12-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Minimum,Annual,2016,0,9.183333333333330,2016-01-01,2016-12-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1858,Average,Annual,2016,0,12.983333333333300,2016-01-01,2016-12-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Maximum,Annual,2016,0,17.541666666666700,2016-01-01,2016-12-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Minimum,Annual,2016,0,8.425,2016-01-01,2016-12-31,-38.74263,176.08104,Taupo,NA,1961-1990
1962,Average,Annual,2016,0,16.325,2016-01-01,2016-12-31,-37.00813,174.78873,Auckland,1.1386666666666700,1961-1990
1962,Maximum,Annual,2016,0,19.85,2016-01-01,2016-12-31,-37.00813,174.78873,Auckland,1.1513333333333300,1961-1990
1962,Minimum,Annual,2016,0,12.816666666666700,2016-01-01,2016-12-31,-37.00813,174.78873,Auckland,1.1413333333333300,1961-1990
2112,Average,Annual,2016,0,14.483333333333300,2016-01-01,2016-12-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Maximum,Annual,2016,0,19.675,2016-01-01,2016-12-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Minimum,Annual,2016,0,9.316666666666670,2016-01-01,2016-12-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2250,Average,Annual,2016,0,13.9,2016-01-01,2016-12-31,-38.88784,175.25981,Taumarunui,0.8500000000000000,1961-1990
2250,Maximum,Annual,2016,0,19.15833333333330,2016-01-01,2016-12-31,-38.88784,175.25981,Taumarunui,0.37055555555555500,1961-1990
2250,Minimum,Annual,2016,0,8.633333333333330,2016-01-01,2016-12-31,-38.88784,175.25981,Taumarunui,1.3200000000000000,1961-1990
2283,Average,Annual,2016,0,14.633333333333300,2016-01-01,2016-12-31,-39.0079,174.18382,New Plymouth,1.126666666666670,1961-1990
2283,Maximum,Annual,2016,0,18.383333333333300,2016-01-01,2016-12-31,-39.0079,174.18382,New Plymouth,1.117222222222220,1961-1990
2283,Minimum,Annual,2016,0,10.883333333333300,2016-01-01,2016-12-31,-39.0079,174.18382,New Plymouth,1.1422222222222200,1961-1990
2534,Average,Annual,2016,0,13.6,2016-01-01,2016-12-31,-40.21,176.109,Dannevirke,1.63448275862069,1961-1990
2534,Maximum,Annual,2016,0,17.916666666666700,2016-01-01,2016-12-31,-40.21,176.109,Dannevirke,1.597701149425290,1961-1990
2534,Minimum,Annual,2016,0,9.283333333333330,2016-01-01,2016-12-31,-40.21,176.109,Dannevirke,1.6375000000000000,1961-1990
25354,Average,Annual,2016,0,13.875,2016-01-01,2016-12-31,-41.285,174.768,Wellington,1.0533333333333300,1961-1990
25354,Maximum,Annual,2016,0,16.783333333333300,2016-01-01,2016-12-31,-41.285,174.768,Wellington,0.9669444444444460,1961-1990
25354,Minimum,Annual,2016,0,10.966666666666700,2016-01-01,2016-12-31,-41.285,174.768,Wellington,1.176111111111110,1961-1990
2810,Average,Annual,2016,0,15.316666666666700,2016-01-01,2016-12-31,-38.6586,177.9851,Gisborne,1.3019444444444400,1961-1990
2810,Maximum,Annual,2016,0,20.3,2016-01-01,2016-12-31,-38.6586,177.9851,Gisborne,1.0722222222222200,1961-1990
2810,Minimum,Annual,2016,0,10.341666666666700,2016-01-01,2016-12-31,-38.6586,177.9851,Gisborne,1.5427777777777800,1961-1990
2997,Average,Annual,2016,0,15.533333333333300,2016-01-01,2016-12-31,-39.49846,176.91189,Napier,1.2150000000000000,1961-1990
2997,Maximum,Annual,2016,0,20.483333333333300,2016-01-01,2016-12-31,-39.49846,176.91189,Napier,1.2916666666666700,1961-1990
2997,Minimum,Annual,2016,0,10.633333333333300,2016-01-01,2016-12-31,-39.49846,176.91189,Napier,1.1883333333333300,1961-1990
3629,Average,Annual,2016,0,10.525,2016-01-01,2016-12-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Annual,2016,0,15.316666666666700,2016-01-01,2016-12-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Annual,2016,0,5.758333333333330,2016-01-01,2016-12-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3715,Average,Annual,2016,0,15.275,2016-01-01,2016-12-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Annual,2016,0,19.333333333333300,2016-01-01,2016-12-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Annual,2016,0,11.191666666666700,2016-01-01,2016-12-31,-39.93704,175.04509,Whanganui,NA,1961-1990
37662,Average,Annual,2016,0,14.433333333333300,2016-01-01,2016-12-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Annual,2016,0,20.425,2016-01-01,2016-12-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Annual,2016,0,8.458333333333330,2016-01-01,2016-12-31,-40.957,175.707,Masterton,NA,1961-1990
3909,Average,Annual,2016,0,12.525,2016-01-01,2016-12-31,-42.71228,170.98428,Hokitika,0.8512345679012350,1961-1990
3909,Maximum,Annual,2016,0,16.375,2016-01-01,2016-12-31,-42.71228,170.98428,Hokitika,0.5972222222222210,1961-1990
3909,Minimum,Annual,2016,0,8.65,2016-01-01,2016-12-31,-42.71228,170.98428,Hokitika,1.0734567901234600,1961-1990
3925,Average,Annual,2016,0,12.525,2016-01-01,2016-12-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Annual,2016,0,17.716666666666700,2016-01-01,2016-12-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Annual,2016,0,7.316666666666670,2016-01-01,2016-12-31,-42.11578,171.86014,Reefton,NA,1961-1990
4107,Average,Annual,2016,0,11.283333333333300,2016-01-01,2016-12-31,-44.67384,167.92406,Milford Sound,0.8850694444444440,1961-1990
4107,Maximum,Annual,2016,0,15.433333333333300,2016-01-01,2016-12-31,-44.67384,167.92406,Milford Sound,0.75,1961-1990
4107,Minimum,Annual,2016,0,7.133333333333330,2016-01-01,2016-12-31,-44.67384,167.92406,Milford Sound,0.9397222222222230,1961-1990
4241,Average,Annual,2016,0,13.783333333333300,2016-01-01,2016-12-31,-41.299,173.226,Nelson,1.4027777777777800,1961-1990
4241,Maximum,Annual,2016,0,18.5,2016-01-01,2016-12-31,-41.299,173.226,Nelson,1.2930555555555500,1961-1990
4241,Minimum,Annual,2016,0,9.041666666666670,2016-01-01,2016-12-31,-41.299,173.226,Nelson,1.4866666666666700,1961-1990
4326,Average,Annual,2016,0,13.291666666666700,2016-01-01,2016-12-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Annual,2016,0,19.191666666666700,2016-01-01,2016-12-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Annual,2016,0,7.383333333333330,2016-01-01,2016-12-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4843,Average,Annual,2016,0,12.358333333333300,2016-01-01,2016-12-31,-43.493,172.537,Christchurch,0.6808333333333340,1961-1990
4843,Maximum,Annual,2016,0,17.791666666666700,2016-01-01,2016-12-31,-43.493,172.537,Christchurch,0.9977777777777770,1961-1990
4843,Minimum,Annual,2016,0,6.925,2016-01-01,2016-12-31,-43.493,172.537,Christchurch,0.3633333333333330,1961-1990
4970,Average,Annual,2016,0,9.641666666666670,2016-01-01,2016-12-31,-44.002,170.441,Lake Tekapo,0.5871794871794870,1961-1990
4970,Maximum,Annual,2016,0,15.208333333333300,2016-01-01,2016-12-31,-44.002,170.441,Lake Tekapo,0.8163461538461550,1961-1990
4970,Minimum,Annual,2016,0,4.058333333333330,2016-01-01,2016-12-31,-44.002,170.441,Lake Tekapo,0.3205555555555560,1961-1990
5086,Average,Annual,2016,0,11.091666666666700,2016-01-01,2016-12-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Annual,2016,0,16.725,2016-01-01,2016-12-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Annual,2016,0,5.45,2016-01-01,2016-12-31,-44.30517,171.22141,Timaru,NA,1961-1990
5212,Average,Annual,2016,0,10.625,2016-01-01,2016-12-31,-44.52612,169.88948,Tara Hills,1.447916666666670,1961-1990
5212,Maximum,Annual,2016,0,16.841666666666700,2016-01-01,2016-12-31,-44.52612,169.88948,Tara Hills,1.379761904761900,1961-1990
5212,Minimum,Annual,2016,0,4.441666666666670,2016-01-01,2016-12-31,-44.52612,169.88948,Tara Hills,1.5704022988505700,1961-1990
5451,Average,Annual,2016,0,10.591666666666700,2016-01-01,2016-12-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Annual,2016,0,16.133333333333300,2016-01-01,2016-12-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Annual,2016,0,5.058333333333330,2016-01-01,2016-12-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5778,Average,Annual,2016,0,10.566666666666700,2016-01-01,2016-12-31,-46.115,168.887,Gore,NA,1961-1990
